id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,tackles
6954,Juan Camilo Hernández,24,2012,8,9.01383611559868,3,4.052454952150583,69,28,3,0,F S,Real Betis,7,8.270558506250381,14.67040878534317,3.643833636306226,La_Liga,0
10846,Julián Álvarez,29,1926,8,8.894600672647357,4,6.265264900401235,54,47,2,0,F S,Atletico Madrid,6,6.664767829701304,17.452052727341652,7.806348083540797,La_Liga,13
2335,Pablo Fornals,29,2284,7,4.325887472368777,4,5.704167081043124,36,62,2,0,M S,Real Betis,7,4.325887472368777,18.84322072565556,10.570572829805316,La_Liga,24
6170,André Silva,22,1293,7,7.611753669567406,0,1.3463149517774582,39,18,2,0,F S,Elche,6,6.868476060219109,7.36215646751225,1.4066880866885183,La_Liga,3
6400,Antonio Martínez,28,1977,7,8.288906879723072,3,2.579630177468061,65,17,1,0,F S,Alaves,7,8.288906879723072,10.899265697225928,2.868497032672167,La_Liga,0
8292,Dani Olmo,24,1527,7,7.493288075551391,6,4.715681498870254,59,39,0,0,F M S,Barcelona,7,7.493288075551391,17.963930897414684,8.412144117057323,La_Liga,19
8549,Ferrán Jutglà,21,1212,7,4.207337108440697,2,1.243216693401337,34,10,4,0,F M S,Celta Vigo,7,4.207337108440697,6.125709868967533,2.296138502657413,La_Liga,2
11094,Antony,24,1896,7,6.596224976703525,5,5.417783286422491,65,45,4,1,F M S,Real Betis,7,6.596224976703525,17.606633134186268,8.303991530556232,La_Liga,17
11783,Akor Adams,24,1561,7,8.590853436850011,3,0.8678716141730547,51,9,1,0,F S,Sevilla,5,7.104298188351095,8.510286423377693,1.0918212365359068,La_Liga,2
13769,Carlos Espí,16,537,7,4.426788009703159,0,0.0527638792991638,22,2,1,0,F S,Levante,7,4.426788009703159,4.027129665017128,0.2314327731728553,La_Liga,2
2270,Antoine Griezmann,26,926,6,5.957592325285077,1,2.708324141800404,34,23,0,0,F S,Atletico Madrid,6,5.957592325285077,12.557632450014353,5.732781030237675,La_Liga,6
3264,Mauro Arambarri,29,2566,6,6.646038103848696,2,0.7791327722370625,49,16,4,0,M,Getafe,4,5.159482892602682,4.6753889583051205,1.355175810866058,La_Liga,39
4175,Pere Milla,26,1669,6,6.59700583666563,0,3.451936149969697,53,30,5,1,F M S,Espanyol,6,6.59700583666563,9.01368466950953,2.475787584669888,La_Liga,18
5074,Kike García,28,1303,6,7.616363426670432,1,2.525304735638201,47,17,3,0,F S,Espanyol,5,6.873085817322135,10.917238383553922,2.01322328671813,La_Liga,0
7020,Gorka Guruzeta,26,1715,6,8.9389584697783,1,2.419727431610226,60,17,2,1,F M S,Athletic Club,5,8.195680860430002,11.469725269824266,2.596785439178348,La_Liga,3
10930,Etta Eyong,26,1603,6,9.068126692436635,4,2.7090571746230125,41,13,2,0,F S,"Levante,Villarreal",6,8.324849068187177,9.730580468662083,1.178514687344432,La_Liga,0
12322,Tajon Buchanan,27,1514,6,2.429425321519375,1,2.5965847074985504,22,15,7,0,F M S,Villarreal,6,2.429425321519375,7.17885777913034,2.39107268769294,La_Liga,17
13350,Roberto Fernández,29,1847,6,6.948044228367508,2,3.0181825878098607,47,16,3,0,F S,Espanyol,5,6.20476661901921,9.540608800947666,1.8411927334964275,La_Liga,2
13705,Federico Viñas,25,1811,6,7.342111151665449,1,2.2035685516893864,41,20,2,3,F M S,Real Oviedo,4,5.855555899441242,7.1135666109621525,2.2448016721755266,La_Liga,25
2624,Djibril Sow,25,1780,5,1.4747036397457125,1,1.313968263566494,17,17,3,0,M S,Sevilla,5,1.4747036397457125,4.805037090554833,3.251688916236162,La_Liga,21
